state,district,category,type,date,crimes
Selangor,Kajang,property,theft_other,1/1/2020,308
Selangor,Kajang,property,theft_other,1/1/2021,360
Selangor,Kajang,property,theft_other,1/1/2022,307
Selangor,Kajang,property,theft_other,1/1/2023,321
Selangor,Kajang,property,theft_vehicle_lorry,1/1/2016,143
Selangor,Kajang,property,theft_vehicle_lorry,1/1/2017,107
Selangor,Kajang,property,theft_vehicle_lorry,1/1/2018,106
Selangor,Kajang,property,theft_vehicle_lorry,1/1/2019,99
Selangor,Kajang,property,theft_vehicle_lorry,1/1/2020,79
Selangor,Kajang,property,theft_vehicle_lorry,1/1/2021,41
Selangor,Kajang,property,theft_vehicle_lorry,1/1/2022,72
Selangor,Kajang,property,theft_vehicle_lorry,1/1/2023,63
Selangor,Kajang,property,theft_vehicle_motorcar,1/1/2016,354
Selangor,Kajang,property,theft_vehicle_motorcar,1/1/2017,245
Selangor,Kajang,property,theft_vehicle_motorcar,1/1/2018,247
Selangor,Kajang,property,theft_vehicle_motorcar,1/1/2019,270
Selangor,Kajang,property,theft_vehicle_motorcar,1/1/2020,154
Selangor,Kajang,property,theft_vehicle_motorcar,1/1/2021,114
Selangor,Kajang,property,theft_vehicle_motorcar,1/1/2022,160
Selangor,Kajang,property,theft_vehicle_motorcar,1/1/2023,159
Selangor,Kajang,property,theft_vehicle_motorcycle,1/1/2016,1286
Selangor,Kajang,property,theft_vehicle_motorcycle,1/1/2017,920
Selangor,Kajang,property,theft_vehicle_motorcycle,1/1/2018,800
Selangor,Kajang,property,theft_vehicle_motorcycle,1/1/2019,786
Selangor,Kajang,property,theft_vehicle_motorcycle,1/1/2020,656
Selangor,Kajang,property,theft_vehicle_motorcycle,1/1/2021,392
Selangor,Kajang,property,theft_vehicle_motorcycle,1/1/2022,407
Selangor,Kajang,property,theft_vehicle_motorcycle,1/1/2023,418
Selangor,Klang Selatan,assault,all,1/1/2016,670
Selangor,Klang Selatan,assault,all,1/1/2017,582
Selangor,Klang Selatan,assault,all,1/1/2018,502
Selangor,Klang Selatan,assault,all,1/1/2019,417
Selangor,Klang Selatan,assault,all,1/1/2020,356
Selangor,Klang Selatan,assault,all,1/1/2021,465
Selangor,Klang Selatan,assault,all,1/1/2022,279
Selangor,Klang Selatan,assault,all,1/1/2023,309
Selangor,Klang Selatan,assault,causing_injury,1/1/2016,160
Selangor,Klang Selatan,assault,causing_injury,1/1/2017,133
Selangor,Klang Selatan,assault,causing_injury,1/1/2018,97
Selangor,Klang Selatan,assault,causing_injury,1/1/2019,76
Selangor,Klang Selatan,assault,causing_injury,1/1/2020,69
Selangor,Klang Selatan,assault,causing_injury,1/1/2021,98
Selangor,Klang Selatan,assault,causing_injury,1/1/2022,73
Selangor,Klang Selatan,assault,causing_injury,1/1/2023,105
Selangor,Klang Selatan,assault,murder,1/1/2016,13
Selangor,Klang Selatan,assault,murder,1/1/2017,8
Selangor,Klang Selatan,assault,murder,1/1/2018,10
Selangor,Klang Selatan,assault,murder,1/1/2019,11
Selangor,Klang Selatan,assault,murder,1/1/2020,8
Selangor,Klang Selatan,assault,murder,1/1/2021,9
Selangor,Klang Selatan,assault,murder,1/1/2022,11
Selangor,Klang Selatan,assault,murder,1/1/2023,9
Selangor,Klang Selatan,assault,rape,1/1/2016,37
Selangor,Klang Selatan,assault,rape,1/1/2017,16
Selangor,Klang Selatan,assault,rape,1/1/2018,21
Selangor,Klang Selatan,assault,rape,1/1/2019,21
Selangor,Klang Selatan,assault,rape,1/1/2020,23
Selangor,Klang Selatan,assault,rape,1/1/2021,22
Selangor,Klang Selatan,assault,rape,1/1/2022,30
Selangor,Klang Selatan,assault,rape,1/1/2023,43
Selangor,Klang Selatan,assault,robbery_gang_armed,1/1/2016,2
Selangor,Klang Selatan,assault,robbery_gang_armed,1/1/2017,3
Selangor,Klang Selatan,assault,robbery_gang_armed,1/1/2018,0
Selangor,Klang Selatan,assault,robbery_gang_armed,1/1/2019,0
Selangor,Klang Selatan,assault,robbery_gang_armed,1/1/2020,0
Selangor,Klang Selatan,assault,robbery_gang_armed,1/1/2021,0
Selangor,Klang Selatan,assault,robbery_gang_armed,1/1/2022,0
Selangor,Klang Selatan,assault,robbery_gang_armed,1/1/2023,0
Selangor,Klang Selatan,assault,robbery_gang_unarmed,1/1/2016,376
Selangor,Klang Selatan,assault,robbery_gang_unarmed,1/1/2017,338
Selangor,Klang Selatan,assault,robbery_gang_unarmed,1/1/2018,282
Selangor,Klang Selatan,assault,robbery_gang_unarmed,1/1/2019,223
Selangor,Klang Selatan,assault,robbery_gang_unarmed,1/1/2020,76
Selangor,Klang Selatan,assault,robbery_gang_unarmed,1/1/2021,234
Selangor,Klang Selatan,assault,robbery_gang_unarmed,1/1/2022,91
Selangor,Klang Selatan,assault,robbery_gang_unarmed,1/1/2023,99
Selangor,Klang Selatan,assault,robbery_solo_armed,1/1/2016,0
Selangor,Klang Selatan,assault,robbery_solo_armed,1/1/2017,0
Selangor,Klang Selatan,assault,robbery_solo_armed,1/1/2018,0
Selangor,Klang Selatan,assault,robbery_solo_armed,1/1/2019,0
Selangor,Klang Selatan,assault,robbery_solo_armed,1/1/2020,0
Selangor,Klang Selatan,assault,robbery_solo_armed,1/1/2021,0
Selangor,Klang Selatan,assault,robbery_solo_armed,1/1/2022,0
Selangor,Klang Selatan,assault,robbery_solo_armed,1/1/2023,1
Selangor,Klang Selatan,assault,robbery_solo_unarmed,1/1/2016,82
Selangor,Klang Selatan,assault,robbery_solo_unarmed,1/1/2017,84
Selangor,Klang Selatan,assault,robbery_solo_unarmed,1/1/2018,92
Selangor,Klang Selatan,assault,robbery_solo_unarmed,1/1/2019,86
Selangor,Klang Selatan,assault,robbery_solo_unarmed,1/1/2020,180
Selangor,Klang Selatan,assault,robbery_solo_unarmed,1/1/2021,102
Selangor,Klang Selatan,assault,robbery_solo_unarmed,1/1/2022,74
Selangor,Klang Selatan,assault,robbery_solo_unarmed,1/1/2023,52
Selangor,Klang Selatan,property,all,1/1/2016,1704
Selangor,Klang Selatan,property,all,1/1/2017,1610
Selangor,Klang Selatan,property,all,1/1/2018,1425
Selangor,Klang Selatan,property,all,1/1/2019,1246
Selangor,Klang Selatan,property,all,1/1/2020,1056
Selangor,Klang Selatan,property,all,1/1/2021,1249
Selangor,Klang Selatan,property,all,1/1/2022,981
Selangor,Klang Selatan,property,all,1/1/2023,999
Selangor,Klang Selatan,property,break_in,1/1/2016,372
Selangor,Klang Selatan,property,break_in,1/1/2017,448
Selangor,Klang Selatan,property,break_in,1/1/2018,389
Selangor,Klang Selatan,property,break_in,1/1/2019,303
Selangor,Klang Selatan,property,break_in,1/1/2020,292
Selangor,Klang Selatan,property,break_in,1/1/2021,394
Selangor,Klang Selatan,property,break_in,1/1/2022,281
Selangor,Klang Selatan,property,break_in,1/1/2023,253
Selangor,Klang Selatan,property,theft_other,1/1/2016,251
Selangor,Klang Selatan,property,theft_other,1/1/2017,218
Selangor,Klang Selatan,property,theft_other,1/1/2018,252
Selangor,Klang Selatan,property,theft_other,1/1/2019,257
Selangor,Klang Selatan,property,theft_other,1/1/2020,208
Selangor,Klang Selatan,property,theft_other,1/1/2021,481
Selangor,Klang Selatan,property,theft_other,1/1/2022,274
Selangor,Klang Selatan,property,theft_other,1/1/2023,310
Selangor,Klang Selatan,property,theft_vehicle_lorry,1/1/2016,86
Selangor,Klang Selatan,property,theft_vehicle_lorry,1/1/2017,75
Selangor,Klang Selatan,property,theft_vehicle_lorry,1/1/2018,47
Selangor,Klang Selatan,property,theft_vehicle_lorry,1/1/2019,33
Selangor,Klang Selatan,property,theft_vehicle_lorry,1/1/2020,29
Selangor,Klang Selatan,property,theft_vehicle_lorry,1/1/2021,31
Selangor,Klang Selatan,property,theft_vehicle_lorry,1/1/2022,31
Selangor,Klang Selatan,property,theft_vehicle_lorry,1/1/2023,31
Selangor,Klang Selatan,property,theft_vehicle_motorcar,1/1/2016,277
Selangor,Klang Selatan,property,theft_vehicle_motorcar,1/1/2017,198
Selangor,Klang Selatan,property,theft_vehicle_motorcar,1/1/2018,206
Selangor,Klang Selatan,property,theft_vehicle_motorcar,1/1/2019,161
Selangor,Klang Selatan,property,theft_vehicle_motorcar,1/1/2020,144
Selangor,Klang Selatan,property,theft_vehicle_motorcar,1/1/2021,89
Selangor,Klang Selatan,property,theft_vehicle_motorcar,1/1/2022,111
Selangor,Klang Selatan,property,theft_vehicle_motorcar,1/1/2023,106
Selangor,Klang Selatan,property,theft_vehicle_motorcycle,1/1/2016,718
Selangor,Klang Selatan,property,theft_vehicle_motorcycle,1/1/2017,671
Selangor,Klang Selatan,property,theft_vehicle_motorcycle,1/1/2018,531
Selangor,Klang Selatan,property,theft_vehicle_motorcycle,1/1/2019,492
Selangor,Klang Selatan,property,theft_vehicle_motorcycle,1/1/2020,383
Selangor,Klang Selatan,property,theft_vehicle_motorcycle,1/1/2021,254
Selangor,Klang Selatan,property,theft_vehicle_motorcycle,1/1/2022,284
Selangor,Klang Selatan,property,theft_vehicle_motorcycle,1/1/2023,299
Selangor,Klang Utara,assault,all,1/1/2016,439
Selangor,Klang Utara,assault,all,1/1/2017,392
Selangor,Klang Utara,assault,all,1/1/2018,273
Selangor,Klang Utara,assault,all,1/1/2019,260
Selangor,Klang Utara,assault,all,1/1/2020,300
Selangor,Klang Utara,assault,all,1/1/2021,282
Selangor,Klang Utara,assault,all,1/1/2022,251
Selangor,Klang Utara,assault,all,1/1/2023,278
Selangor,Klang Utara,assault,causing_injury,1/1/2016,90
Selangor,Klang Utara,assault,causing_injury,1/1/2017,83
Selangor,Klang Utara,assault,causing_injury,1/1/2018,96
Selangor,Klang Utara,assault,causing_injury,1/1/2019,68
Selangor,Klang Utara,assault,causing_injury,1/1/2020,77
Selangor,Klang Utara,assault,causing_injury,1/1/2021,89
Selangor,Klang Utara,assault,causing_injury,1/1/2022,93
Selangor,Klang Utara,assault,causing_injury,1/1/2023,85
Selangor,Klang Utara,assault,murder,1/1/2016,13
Selangor,Klang Utara,assault,murder,1/1/2017,3
Selangor,Klang Utara,assault,murder,1/1/2018,6
Selangor,Klang Utara,assault,murder,1/1/2019,7
Selangor,Klang Utara,assault,murder,1/1/2020,3
Selangor,Klang Utara,assault,murder,1/1/2021,5
Selangor,Klang Utara,assault,murder,1/1/2022,3
Selangor,Klang Utara,assault,murder,1/1/2023,8
Selangor,Klang Utara,assault,rape,1/1/2016,17
Selangor,Klang Utara,assault,rape,1/1/2017,16
Selangor,Klang Utara,assault,rape,1/1/2018,12
Selangor,Klang Utara,assault,rape,1/1/2019,15
Selangor,Klang Utara,assault,rape,1/1/2020,20
Selangor,Klang Utara,assault,rape,1/1/2021,20
Selangor,Klang Utara,assault,rape,1/1/2022,20
Selangor,Klang Utara,assault,rape,1/1/2023,24
Selangor,Klang Utara,assault,robbery_gang_armed,1/1/2016,0
Selangor,Klang Utara,assault,robbery_gang_armed,1/1/2017,0
Selangor,Klang Utara,assault,robbery_gang_armed,1/1/2018,2
Selangor,Klang Utara,assault,robbery_gang_armed,1/1/2019,0
Selangor,Klang Utara,assault,robbery_gang_armed,1/1/2020,0
Selangor,Klang Utara,assault,robbery_gang_armed,1/1/2021,0
Selangor,Klang Utara,assault,robbery_gang_armed,1/1/2022,0
Selangor,Klang Utara,assault,robbery_gang_armed,1/1/2023,0
Selangor,Klang Utara,assault,robbery_gang_unarmed,1/1/2016,265
Selangor,Klang Utara,assault,robbery_gang_unarmed,1/1/2017,244
Selangor,Klang Utara,assault,robbery_gang_unarmed,1/1/2018,126
Selangor,Klang Utara,assault,robbery_gang_unarmed,1/1/2019,133
Selangor,Klang Utara,assault,robbery_gang_unarmed,1/1/2020,53
Selangor,Klang Utara,assault,robbery_gang_unarmed,1/1/2021,115
Selangor,Klang Utara,assault,robbery_gang_unarmed,1/1/2022,89
Selangor,Klang Utara,assault,robbery_gang_unarmed,1/1/2023,120
Selangor,Klang Utara,assault,robbery_solo_armed,1/1/2016,0
Selangor,Klang Utara,assault,robbery_solo_armed,1/1/2017,0
Selangor,Klang Utara,assault,robbery_solo_armed,1/1/2018,0
Selangor,Klang Utara,assault,robbery_solo_armed,1/1/2019,2
Selangor,Klang Utara,assault,robbery_solo_armed,1/1/2020,1
Selangor,Klang Utara,assault,robbery_solo_armed,1/1/2021,0
Selangor,Klang Utara,assault,robbery_solo_armed,1/1/2022,0
Selangor,Klang Utara,assault,robbery_solo_armed,1/1/2023,0
Selangor,Klang Utara,assault,robbery_solo_unarmed,1/1/2016,54
Selangor,Klang Utara,assault,robbery_solo_unarmed,1/1/2017,46
Selangor,Klang Utara,assault,robbery_solo_unarmed,1/1/2018,31
Selangor,Klang Utara,assault,robbery_solo_unarmed,1/1/2019,35
Selangor,Klang Utara,assault,robbery_solo_unarmed,1/1/2020,146
Selangor,Klang Utara,assault,robbery_solo_unarmed,1/1/2021,53
Selangor,Klang Utara,assault,robbery_solo_unarmed,1/1/2022,46
Selangor,Klang Utara,assault,robbery_solo_unarmed,1/1/2023,41
Selangor,Klang Utara,property,all,1/1/2016,1204
Selangor,Klang Utara,property,all,1/1/2017,991
Selangor,Klang Utara,property,all,1/1/2018,775
Selangor,Klang Utara,property,all,1/1/2019,701
Selangor,Klang Utara,property,all,1/1/2020,620
Selangor,Klang Utara,property,all,1/1/2021,559
Selangor,Klang Utara,property,all,1/1/2022,565
Selangor,Klang Utara,property,all,1/1/2023,600
Selangor,Klang Utara,property,break_in,1/1/2016,287
Selangor,Klang Utara,property,break_in,1/1/2017,165
Selangor,Klang Utara,property,break_in,1/1/2018,146
Selangor,Klang Utara,property,break_in,1/1/2019,191
Selangor,Klang Utara,property,break_in,1/1/2020,172
Selangor,Klang Utara,property,break_in,1/1/2021,198
Selangor,Klang Utara,property,break_in,1/1/2022,169
Selangor,Klang Utara,property,break_in,1/1/2023,177
Selangor,Klang Utara,property,theft_other,1/1/2016,214
Selangor,Klang Utara,property,theft_other,1/1/2017,207
Selangor,Klang Utara,property,theft_other,1/1/2018,172
Selangor,Klang Utara,property,theft_other,1/1/2019,173
Selangor,Klang Utara,property,theft_other,1/1/2020,169
Selangor,Klang Utara,property,theft_other,1/1/2021,184
Selangor,Klang Utara,property,theft_other,1/1/2022,201
Selangor,Klang Utara,property,theft_other,1/1/2023,207
Selangor,Klang Utara,property,theft_vehicle_lorry,1/1/2016,66
Selangor,Klang Utara,property,theft_vehicle_lorry,1/1/2017,55
Selangor,Klang Utara,property,theft_vehicle_lorry,1/1/2018,23
Selangor,Klang Utara,property,theft_vehicle_lorry,1/1/2019,14
Selangor,Klang Utara,property,theft_vehicle_lorry,1/1/2020,11
Selangor,Klang Utara,property,theft_vehicle_lorry,1/1/2021,15
Selangor,Klang Utara,property,theft_vehicle_lorry,1/1/2022,20
Selangor,Klang Utara,property,theft_vehicle_lorry,1/1/2023,16
Selangor,Klang Utara,property,theft_vehicle_motorcar,1/1/2016,166
Selangor,Klang Utara,property,theft_vehicle_motorcar,1/1/2017,141
Selangor,Klang Utara,property,theft_vehicle_motorcar,1/1/2018,122
Selangor,Klang Utara,property,theft_vehicle_motorcar,1/1/2019,99
Selangor,Klang Utara,property,theft_vehicle_motorcar,1/1/2020,71
Selangor,Klang Utara,property,theft_vehicle_motorcar,1/1/2021,52
Selangor,Klang Utara,property,theft_vehicle_motorcar,1/1/2022,32
Selangor,Klang Utara,property,theft_vehicle_motorcar,1/1/2023,43
Selangor,Klang Utara,property,theft_vehicle_motorcycle,1/1/2016,471
Selangor,Klang Utara,property,theft_vehicle_motorcycle,1/1/2017,423
Selangor,Klang Utara,property,theft_vehicle_motorcycle,1/1/2018,312
Selangor,Klang Utara,property,theft_vehicle_motorcycle,1/1/2019,224
Selangor,Klang Utara,property,theft_vehicle_motorcycle,1/1/2020,197
Selangor,Klang Utara,property,theft_vehicle_motorcycle,1/1/2021,110
Selangor,Klang Utara,property,theft_vehicle_motorcycle,1/1/2022,143
Selangor,Klang Utara,property,theft_vehicle_motorcycle,1/1/2023,157
Selangor,Kuala Langat,assault,all,1/1/2016,158
Selangor,Kuala Langat,assault,all,1/1/2017,151
Selangor,Kuala Langat,assault,all,1/1/2018,129
Selangor,Kuala Langat,assault,all,1/1/2019,150
Selangor,Kuala Langat,assault,all,1/1/2020,153
Selangor,Kuala Langat,assault,all,1/1/2021,165
Selangor,Kuala Langat,assault,all,1/1/2022,113
Selangor,Kuala Langat,assault,all,1/1/2023,122
Selangor,Kuala Langat,assault,causing_injury,1/1/2016,57
Selangor,Kuala Langat,assault,causing_injury,1/1/2017,60
Selangor,Kuala Langat,assault,causing_injury,1/1/2018,58
Selangor,Kuala Langat,assault,causing_injury,1/1/2019,50
Selangor,Kuala Langat,assault,causing_injury,1/1/2020,52
Selangor,Kuala Langat,assault,causing_injury,1/1/2021,55
Selangor,Kuala Langat,assault,causing_injury,1/1/2022,35
Selangor,Kuala Langat,assault,causing_injury,1/1/2023,52
Selangor,Kuala Langat,assault,murder,1/1/2016,6
Selangor,Kuala Langat,assault,murder,1/1/2017,2
Selangor,Kuala Langat,assault,murder,1/1/2018,5
Selangor,Kuala Langat,assault,murder,1/1/2019,5
Selangor,Kuala Langat,assault,murder,1/1/2020,3
Selangor,Kuala Langat,assault,murder,1/1/2021,7
Selangor,Kuala Langat,assault,murder,1/1/2022,3
Selangor,Kuala Langat,assault,murder,1/1/2023,2
Selangor,Kuala Langat,assault,rape,1/1/2016,8
Selangor,Kuala Langat,assault,rape,1/1/2017,10
Selangor,Kuala Langat,assault,rape,1/1/2018,8
Selangor,Kuala Langat,assault,rape,1/1/2019,24
Selangor,Kuala Langat,assault,rape,1/1/2020,27
Selangor,Kuala Langat,assault,rape,1/1/2021,14
Selangor,Kuala Langat,assault,rape,1/1/2022,12
Selangor,Kuala Langat,assault,rape,1/1/2023,17
Selangor,Kuala Langat,assault,robbery_gang_armed,1/1/2016,1
Selangor,Kuala Langat,assault,robbery_gang_armed,1/1/2017,0
Selangor,Kuala Langat,assault,robbery_gang_armed,1/1/2018,0
Selangor,Kuala Langat,assault,robbery_gang_armed,1/1/2019,0
Selangor,Kuala Langat,assault,robbery_gang_armed,1/1/2020,0
Selangor,Kuala Langat,assault,robbery_gang_armed,1/1/2021,0
Selangor,Kuala Langat,assault,robbery_gang_armed,1/1/2022,0
Selangor,Kuala Langat,assault,robbery_gang_armed,1/1/2023,0
Selangor,Kuala Langat,assault,robbery_gang_unarmed,1/1/2016,70
Selangor,Kuala Langat,assault,robbery_gang_unarmed,1/1/2017,75
Selangor,Kuala Langat,assault,robbery_gang_unarmed,1/1/2018,52
Selangor,Kuala Langat,assault,robbery_gang_unarmed,1/1/2019,58
Selangor,Kuala Langat,assault,robbery_gang_unarmed,1/1/2020,22
Selangor,Kuala Langat,assault,robbery_gang_unarmed,1/1/2021,64
Selangor,Kuala Langat,assault,robbery_gang_unarmed,1/1/2022,43
Selangor,Kuala Langat,assault,robbery_gang_unarmed,1/1/2023,39
Selangor,Kuala Langat,assault,robbery_solo_armed,1/1/2016,0
Selangor,Kuala Langat,assault,robbery_solo_armed,1/1/2017,0
Selangor,Kuala Langat,assault,robbery_solo_armed,1/1/2018,0
Selangor,Kuala Langat,assault,robbery_solo_armed,1/1/2019,0
Selangor,Kuala Langat,assault,robbery_solo_armed,1/1/2020,0
Selangor,Kuala Langat,assault,robbery_solo_armed,1/1/2021,0
Selangor,Kuala Langat,assault,robbery_solo_armed,1/1/2022,0
Selangor,Kuala Langat,assault,robbery_solo_armed,1/1/2023,1
Selangor,Kuala Langat,assault,robbery_solo_unarmed,1/1/2016,16
Selangor,Kuala Langat,assault,robbery_solo_unarmed,1/1/2017,4
Selangor,Kuala Langat,assault,robbery_solo_unarmed,1/1/2018,6
Selangor,Kuala Langat,assault,robbery_solo_unarmed,1/1/2019,13
Selangor,Kuala Langat,assault,robbery_solo_unarmed,1/1/2020,49
Selangor,Kuala Langat,assault,robbery_solo_unarmed,1/1/2021,25
Selangor,Kuala Langat,assault,robbery_solo_unarmed,1/1/2022,20
Selangor,Kuala Langat,assault,robbery_solo_unarmed,1/1/2023,11
Selangor,Kuala Langat,property,all,1/1/2016,594
Selangor,Kuala Langat,property,all,1/1/2017,490
Selangor,Kuala Langat,property,all,1/1/2018,395
Selangor,Kuala Langat,property,all,1/1/2019,340
Selangor,Kuala Langat,property,all,1/1/2020,327
Selangor,Kuala Langat,property,all,1/1/2021,344
Selangor,Kuala Langat,property,all,1/1/2022,407
Selangor,Kuala Langat,property,all,1/1/2023,346
Selangor,Kuala Langat,property,break_in,1/1/2016,78
Selangor,Kuala Langat,property,break_in,1/1/2017,80
Selangor,Kuala Langat,property,break_in,1/1/2018,43
Selangor,Kuala Langat,property,break_in,1/1/2019,41
Selangor,Kuala Langat,property,break_in,1/1/2020,33
Selangor,Kuala Langat,property,break_in,1/1/2021,80
Selangor,Kuala Langat,property,break_in,1/1/2022,116
Selangor,Kuala Langat,property,break_in,1/1/2023,51
Selangor,Kuala Langat,property,theft_other,1/1/2016,89
Selangor,Kuala Langat,property,theft_other,1/1/2017,80
Selangor,Kuala Langat,property,theft_other,1/1/2018,74
Selangor,Kuala Langat,property,theft_other,1/1/2019,66
Selangor,Kuala Langat,property,theft_other,1/1/2020,85
Selangor,Kuala Langat,property,theft_other,1/1/2021,110
Selangor,Kuala Langat,property,theft_other,1/1/2022,138
Selangor,Kuala Langat,property,theft_other,1/1/2023,124
Selangor,Kuala Langat,property,theft_vehicle_lorry,1/1/2016,29
Selangor,Kuala Langat,property,theft_vehicle_lorry,1/1/2017,22
Selangor,Kuala Langat,property,theft_vehicle_lorry,1/1/2018,17
Selangor,Kuala Langat,property,theft_vehicle_lorry,1/1/2019,7
Selangor,Kuala Langat,property,theft_vehicle_lorry,1/1/2020,12
Selangor,Kuala Langat,property,theft_vehicle_lorry,1/1/2021,6
Selangor,Kuala Langat,property,theft_vehicle_lorry,1/1/2022,7
Selangor,Kuala Langat,property,theft_vehicle_lorry,1/1/2023,9
Selangor,Kuala Langat,property,theft_vehicle_motorcar,1/1/2016,34
Selangor,Kuala Langat,property,theft_vehicle_motorcar,1/1/2017,33
